cunicah,eam_15,trh2b_15,trh4b_15
4436,0, ,1
4442,0,4, 
4445,0, ,1
4487,1,1, 
4493,1,4, 
4499,0,2, 
4516,0,2, 
4517,0,5, 
4524,0,0, 
4527,0, ,1
4532,1, ,1
5961,0,0, 
5965,0, ,1
5977,0,5, 
5984,0,2, 
5987,0,0, 
5990,0, ,1
5996,0,1, 
5997,0,2, 
5998,0,3, 
6001,0,2, 
6020,0,4, 
6026,0, ,1
6046,0,2, 
6050,0,2, 
6056,0,5, 
6064,0,1, 
6070,1,4, 
6076,0,1, 
6084,0,6, 
6118,0,2, 
6147,1,7, 
6168,1, ,1
6171,1, ,1
6175,1, ,1
6177,1, ,1
6183,1,3, 
6187,1, ,1
6200,1,5, 
6202,1,4, 
6203,1, ,1
6215,1,0, 
6224,1,3, 
5282,0,4, 
5284,0, ,1
5293,1, ,1
5295,1,5, 
5300,1,3, 
5302,1,2, 
5324,0,1, 
5328,0,3, 
5330,0,2, 
5337,0, ,1
5346,0,3, 
5364,0, ,1
5368,0, ,1
5376,0,3, 
5383,0,1,2
5386,0,3, 
5387,0,3, 
5391,0,1, 
5395,0, ,1
5396,0, ,1
5399,0,1, 
5411,0,1, 
5434,0, ,1
5443,0,1,2
5454,0,3, 
5457,0, ,1
5460,0,1, 
5466,0, ,1
5467,0, ,1
5473,0,1, 
5483,0, ,1
5491,0,4, 
5529,0,5, 
5808,1,1, 
5811,1,1,2
5816,1,2, 
5829,1, ,1
5831,1,1, 
5835,1, ,1
5838,1,0, 
5838,0,4, 
5841,1,0, 
5850,0, ,1
5855,1,4, 
5860,0,1,2
5877,1,7, 
5881,1,2, 
5891,1,3, 
5898,1,3, 
5900,1,2, 
5906,1, ,1
5909,1, ,1
5929,0,2, 
5935,0, ,1
5939,0,4, 
5942,1,6, 
5943,1, ,1
5952,1, ,1
5971,0,3, 
5972,0,1, 
5974,0, ,1
5981,0,1, 
5982,0,2, 
5991,0, ,1
5993,0,4, 
5995,0,2, 
6000,0,1, 
4539,0,4, 
4541,0,1, 
4554,0,1, 
4556,0,1, 
4561,0,2, 
4591,0,3, 
4597,0,1, 
4600,0,1, 
4602,0,1, 
4606,0,2, 
4609,0,1, 
4610,0, ,1
4612,0,2, 
4624,0,1, 
4631,0, ,1
4633,1,1, 
4635,0,1, 
4646,0,6, 
4649,0,1, 
4655,0, ,1
4667,0,0, 
4673,0,1, 
4687,0,1, 
4718,0, ,1
4738,0,3, 
4739,0,0, 
4740,0,1,2
4743,0,1,2
4745,0,4, 
4755,0,1, 
4760,0,1, 
6239,1,3, 
6241,1,7, 
6251,1,1, 
6253,1,2, 
6256,0,3, 
6258,0,2, 
6264,1,1, 
6283,1,4, 
6286,1, ,1
6298,1,1, 
6300,1,2, 
6301,1,4, 
6303,1, ,1
6315,1,1, 
6318,1, ,1
6323,1,1, 
6329,1,2, 
6345,1,0, 
6351,1, ,1
6376,1,0, 
6377,1, ,1
6383,1,2, 
6393,1,4, 
6394,0,1, 
6402,1,2, 
6413,0,5, 
6416,0,2, 
6430,0,1,2
6434,0, ,1
6437,0,0, 
6440,0,5, 
6443,0,6, 
6446,0,3, 
5531,0,3, 
5538,0,5, 
5539,0, ,1
5540,0,1, 
5545,0,1,2
5553,1,7, 
5558,1,2, 
5559,1,1, 
5568,1,4,2
5569,1,0, 
5570,1,9, 
5575,1,5, 
5576,1,3, 
5585,1,1, 
5591,1,6, 
5593,1,4, 
5597,1,0, 
5609,1,5, 
5618,1,2, 
5621,1,2, 
5628,1, ,1
5640,1,5, 
5642,1,1, 
5646,1,1, 
5647,1,3, 
5651,1,3, 
5658,1, ,1
5659,1, ,1
5659,1,4, 
5662,1,6, 
5663,1,0, 
5664,1,1, 
5666,1,5, 
5670,1,5, 
5678,0,5, 
4766,0,2, 
4773,0,2, 
4774,0,2, 
4775,0,1, 
4782,0,1, 
4783,0, ,1
4796,0,4, 
4810,0, ,1
4813,0,2, 
4814,0,2, 
4821,0, ,1
4824,0, ,1
4827,0,1, 
4828,0, ,1
4829,0,1,2
4830,0, ,1
4832,0,3, 
4833,0, ,1
4840,0, ,1
4842,0,2, 
4863,0,0, 
4877,0,0, 
4892,0, ,1
4904,1,9, 
4908,1,2, 
4920,1, ,1
4921,1,1, 
4939,1,8, 
4940,1,4, 
4946,1,0, 
4950,1,1,2
4951,1, ,1
4957,1, ,1
4959,1, ,1
6014,0, ,1
6038,0, ,1
6052,0,6, 
6060,1,1, 
6063,0,1, 
6066,0, ,1
6069,1,5, 
6072,1,5, 
6074,0, ,1
6077,0, ,1
6080,1,2, 
6091,0, ,1
6097,0,2, 
6107,0,3,2
6110,0,1, 
6112,0,7, 
6126,0, ,1
6131,0, ,1
6144,1,1,2
6152,1,3, 
6153,1,1, 
6158,1,4, 
6164,1,2, 
6179,1,6, 
6195,1, ,1
6197,1,1, 
6212,1, ,1
6214,1,1, 
6225,1,2, 
6226,1,4, 
6233,1,4, 
6248,1,6, 
6257,0,4, 
6263,0,1,2
6265,1, ,1
5679,0,2, 
5683,1,0, 
5684,1, ,1
5698,0,9, 
5718,0,3, 
5719,0,1, 
5730,0,5,2
5739,0,2, 
5742,0,1, 
5746,0,1, 
5750,0, ,1
5752,0,1, 
5759,0,4, 
5769,0,3, 
5783,0, ,1
5784,0, ,1
5786,0,1, 
5798,0, ,1
5799,0,2, 
5803,0,1, 
5839,1,0, 
5847,0,4, 
5852,0,4, 
5857,1,4, 
5868,0,1,2
5873,1, ,1
5874,1,1, 
5878,1,6, 
5880,1,0, 
5897,1,1, 
5904,1,5, 
5907,1, ,1
5919,0,1, 
5931,0,0, 
5934,0,7, 
4962,1, ,1
4965,1, ,1
4978,1,6, 
4983,1,2, 
4985,1,5, 
4989,1,2, 
5009,1, ,1
5010,1, ,1
5016,1,0, 
5022,1,0, 
5023,1, ,1
5027,1,2, 
5032,1,10, 
5046,1,5, 
5057,0,1, 
5062,0,1, 
5066,0,0, 
5070,0,2,2
5074,0, ,1
5077,0, ,1
5094,1,2, 
5104,1,12, 
5105,0,0, 
5116,1,11, 
5118,0, ,1
5119,0,2, 
5121,0,1, 
5125,0,3, 
5127,0,4, 
6451,0,2, 
6457,0,3, 
6461,0,1,2
6465,0, ,1
6483,0,4, 
6487,0,2, 
6495,1,2, 
6500,0,1, 
6501,0,1,2
6508,0,5,2
6510,0,1, 
6511,0,0, 
6516,0,3, 
6530,0, ,1
6534,0,2, 
6536,0,2, 
6538,0, ,1
6545,0, ,1
6566,0,0, 
6582,0,3, 
6589,0, ,1
6591,0,1, 
6596,0,7, 
6597,0,5, 
6600,0, ,1
6602,0,3, 
6606,0, ,1
6612,0,4, 
6620,0,1, 
6626,0, ,1
6643,0, ,1
6266,1,2, 
6277,1,0, 
6287,1,2, 
6296,1,6, 
6304,1,1,2
6305,1, ,1
6310,1,2, 
6317,1,1, 
6332,1, ,1
6342,1,3, 
6343,1, ,1
6347,1,1, 
6354,1,2, 
6374,1,0, 
6378,1, ,1
6391,1, ,1
6400,1,6, 
6409,0,2, 
6422,0,3, 
6441,0,1, 
6447,0,1, 
6453,0,5, 
6463,0,2, 
6464,0,2, 
6467,1, ,1
6472,1,4, 
6474,1,2,2
6487,0,3, 
6494,1, ,1
6497,1,2, 
6504,0,5, 
6509,0, ,1
6514,0,1, 
6522,0,5, 
6527,0,0, 
6542,0,2, 
6547,0, ,1
6558,0,1, 
6561,0, ,1
6563,0, ,1
6564,0,1, 
6568,0,1, 
6593,0,0, 
6603,0,5, 
6604,0,1, 
6610,0,3, 
6611,0,1, 
6618,0,1,2
6621,0,1, 
6628,0,1, 
6629,0,6, 
6635,0,0, 
6637,0,3, 
6647,0,1, 
6650,0,1, 
6653,0,1, 
6654,0, ,1
6656,0,2, 
6668,0,1, 
6670,0, ,1
6673,0,4, 
6674,0, ,1
6676,0, ,1
6681,0,3, 
6690,0,2, 
6694,0, ,1
6696,0,1,2
6702,0,4, 
6704,0,5, 
6706,0,3, 
6717,0,0, 
6722,0,4, 
6736,0, ,1
6739,0,8, 
6746,0,1, 
6747,0,1, 
6764,0,3, 
6775,0, ,1
6793,1, ,1
6795,1, ,1
6800,1, ,1
6806,0,5, 
6812,0, ,1
6817,0,0, 
6818,0,1, 
6823,1, ,1
6833,1,0, 
6834,1,1, 
6839,0,5, 
6845,0,1, 
6846,0, ,1
6850,1,0, 
6854,1,2, 
6858,0, ,1
6864,0,2, 
6866,0,0, 
6871,0,2,2
6872,0,4,2
6876,0,1, 
6882,0, ,1
5940,0, ,1
5945,1,2, 
5950,0,1, 
5956,1,1, 
5959,0,1, 
5970,0,5, 
5985,0,1, 
5986,0, ,1
6002,0, ,1
6004,1,0, 
6009,1,1, 
6017,0,4, 
6028,0, ,1
6032,0,3, 
6040,0,4, 
6041,0,1, 
6047,0, ,1
6048,0,2, 
6057,1,1,2
6058,1, ,1
6061,0,5, 
6075,0,2, 
6081,1,2, 
6088,0,3,2
6095,0,4,2
6108,0,1, 
6143,0,5, 
6157,1, ,1
6166,1,1, 
6170,1,0, 
6173,1,2, 
6174,1,6, 
6191,1,1, 
6201,1,2, 
6206,1,1, 
6208,1,2, 
6644,0,3, 
6652,0,2, 
6658,0, ,1
6660,0,1,2
6662,0,1, 
6679,0, ,1
6679,0,3, 
6682,0,5, 
6682,0,5, 
6728,0, ,1
6729,0,2,2
6738,0,1, 
6751,1, ,1
6754,1,6, 
6766,1,0, 
6768,1,5, 
6769,1, ,1
6771,1,4, 
6773,0, ,1
6782,0,3, 
6785,1,0, 
6787,1, ,1
6791,1, ,1
6794,1,3, 
6802,0,3, 
6805,0, ,1
6816,0,1, 
6821,0,2, 
6824,1,1, 
6829,1,1, 
6831,1,8, 
6836,0, ,1
6840,0, ,1
6843,0,0, 
5160,0,0, 
5169,0, ,1
5173,0,1, 
5174,0, ,1
5183,0,6, 
5193,0, ,1
5194,0,0, 
5204,0, ,1
5209,0,1, 
5210,0, ,1
5212,0,3, 
5221,0,0, 
5223,0, ,1
5225,0, ,1
5229,0,1,2
5236,0,6, 
5243,0,4, 
5245,0,0, 
5256,1, ,1
5262,0, ,1
5266,0, ,1
5273,0, ,1
5286,0,7, 
5291,1,6, 
5296,1,4, 
5299,1,2, 
5307,0,3, 
5310,0, ,1
5312,0,0, 
5322,0, ,1
5327,0, ,1
5335,0, ,1
6891,0,1, 
6905,0,2, 
6913,0,7, 
6914,0, ,1
6923,0,5, 
6928,0,7, 
6929,0, ,1
6931,0, ,1
6935,0,2,2
6939,0,1, 
6941,0,6, 
6944,0, ,1
6946,0,7, 
6964,0,1, 
6969,0,1, 
6975,0,2, 
6981,0, ,1
6984,0,1, 
6987,0,7, 
6995,0,4, 
6996,0,0, 
7003,0,6, 
7006,0, ,1
7008,0,3, 
7023,0,1, 
7025,0, ,1
7026,0,7, 
7035,1,2, 
7038,1,8, 
7041,0,1, 
7054,1,5, 
6215,1,1, 
6217,1,3, 
6221,1,2, 
6234,1,2, 
6240,1,2, 
6244,1,1,2
6252,1,1, 
6254,1,4, 
6274,1,3, 
6282,1, ,1
6284,1,0, 
6292,1,1, 
6322,1,3, 
6331,1,1, 
6336,1,1, 
6346,1,3, 
6350,1,3, 
6357,1,2, 
6361,1, ,1
6365,1, ,1
6366,1,2, 
6375,1,3, 
6384,1,0, 
6389,1,1, 
6399,0,3, 
6412,0, ,1
6414,0,4, 
6417,0,7, 
6428,0, ,1
6432,0, ,1
6861,0,5, 
6867,0,2, 
6884,0, ,1
6898,0, ,1
6899,0,2, 
6904,0, ,1
6916,1,0, 
6924,0,2, 
6926,0,4, 
6933,0,2, 
6947,0,1,2
6967,0,7, 
6968,0,1,2
6970,0,1, 
6973,0,1, 
6980,0, ,1
6985,0,3, 
6986,0,10, 
6993,0,6, 
6998,0,3, 
7001,0, ,1
7009,0,5, 
7012,0,2, 
7013,0,1, 
7017,0, ,1
7031,0,4,2
7034,1, ,1
7036,1,2, 
7068,0, ,1
7074,0,3, 
7076,0, ,1
7083,1,1, 
6436,0,3, 
6442,0, ,1
6444,0, ,1
6455,0,2,2
6471,1,0, 
6478,1, ,1
6479,1, ,1
6482,1,6,2
6511,0,2, 
6519,0, ,1
6525,0,1, 
6532,0,2, 
6535,0, ,1
6541,0,4, 
6557,0, ,1
6562,0,0, 
6565,0,2, 
6571,0,3, 
6573,0, ,1
6574,0,3, 
6575,0,5,2
6579,0, ,1
6592,0,3, 
6607,0, ,1
6615,0,3, 
6617,0,5, 
6623,0,3, 
6627,0,6, 
6631,0,2, 
7094,0,1, 
7096,0,6, 
7097,0, ,1
7102,0,8, 
7105,1,2, 
7109,1, ,1
7133,0,5, 
7134,0,1,2
7137,0,1, 
7141,0,1, 
7144,0,3, 
7147,0,1, 
7161,0,5, 
7167,0,3, 
7169,0, ,1
7171,0,1, 
7182,0,1, 
7189,0, ,1
7190,1,3,2
7217,0, ,1
7220,0,2, 
7223,0, ,1
7228,0, ,1
7246,1,1, 
7257,1,5, 
7262,0, ,1
7272,1, ,1
7277,1,3, 
6648,0, ,1
6665,0,1, 
6666,0,2, 
6667,0, ,1
6685,0, ,1
6687,0,2, 
6707,0,3, 
6710,0,3, 
6712,0,1, 
6716,0,4, 
6721,0, ,1
6731,0,4,2
6737,0,0, 
6742,0,1, 
6748,0,3,2
6759,0,6, 
6778,0,3, 
6783,0, ,1
6784,0,5, 
6790,1, ,1
6799,1,2, 
6803,0,5, 
6811,0,1, 
6820,0,1, 
6827,1,1, 
6835,0,0, 
6844,0,0, 
6848,0,2, 
6865,0,4, 
6889,0,0, 
6901,0,2, 
6908,0,2, 
6915,0, ,1
6927,0, ,1
7278,1,3, 
7284,1,4, 
7295,0, ,1
7302,1, ,1
7305,0,2, 
7315,0,4, 
7331,0,3, 
7334,0,4, 
7347,0, ,1
7360,0,1,2
7371,0,0, 
7385,0,1,2
7393,0,0, 
7394,0,1, 
7402,0,1, 
7408,0,1, 
7409,0,1,2
7422,0, ,1
7428,0, ,1
7456,0,1, 
7466,0,1, 
7470,0,2, 
7470,0,1, 
7472,0,2, 
7473,0,4, 
7478,0, ,1
7489,0,3, 
7502,0,4, 
7505,0,1, 
7516,0,1, 
7530,0,5, 
7537,1, ,1
7540,1,4, 
6952,0,1, 
6955,1, ,1
6959,1,6, 
6992,0,1, 
6994,0,0, 
7014,0, ,1
7037,1,2, 
7037,1,1, 
7049,0, ,1
7053,1, ,1
7055,1,0, 
7056,1,1, 
7063,1,0, 
7069,0, ,1
7085,1,2, 
7098,0,5, 
7099,0, ,1
7107,1,2, 
7114,0,2, 
7120,0,2, 
7131,0,4, 
7172,0, ,1
7176,0,1, 
7177,0, ,1
7185,0,3, 
7192,0,2,2
7198,0, ,1
7199,0,4, 
7216,0,4, 
7222,1,5, 
7238,1, ,1
7247,1,2, 
7249,1,4,2
5351,0,5, 
5356,0,8, 
5358,0,1, 
5366,0, ,1
5367,0, ,1
5373,0,4, 
5378,0,3, 
5379,0,0, 
5380,0,1, 
5390,0,1, 
5393,0, ,1
5404,0,1, 
5406,0, ,1
5408,0, ,1
5409,0,5,2
5413,0,2, 
5429,0,1, 
5445,0,0, 
5449,0, ,1
5455,0,0, 
5456,0,4, 
5458,0,1, 
5474,0,5, 
5477,0,1, 
5494,0,3, 
5497,0, ,1
5502,1,1,2
5504,1,1, 
5521,0, ,1
5527,0,0, 
5536,0,1, 
5537,0,5, 
5556,1,1, 
7253,1,2, 
7255,1,1,2
7256,1,7, 
7261,0,2, 
7266,0, ,1
7273,1,1, 
7275,1, ,1
7291,1,1,2
7292,0,3, 
7294,0,5, 
7304,1,1, 
7316,0,0, 
7323,0,0, 
7324,0,2, 
7329,0,4, 
7341,1,1, 
7344,1, ,1
7363,0, ,1
7364,0,2, 
7368,0,1, 
7397,0,4, 
7403,0, ,1
7414,0,3, 
7418,0,1,2
7433,0,1,2
7457,0,2,2
7461,0, ,1
7467,0,4,2
7468,0, ,1
7469,0,1, 
7061,1, ,1
7072,0,1, 
7087,0, ,1
7088,0,0, 
7090,0,0, 
7101,0, ,1
7110,1,1, 
7113,0,4, 
7122,0,1, 
7135,0,2, 
7142,0,8,2
7155,0,1, 
7168,0,1, 
7181,0,1, 
7193,0,4, 
7194,0,4, 
7200,0,1, 
7205,0,2,2
7215,0,2, 
7235,1,4, 
7244,1,5, 
7263,0,3, 
7265,0,8, 
7269,1,3, 
7271,1,1, 
7283,1,0, 
7286,1,4, 
7288,1,1, 
7300,1,8, 
7307,0,1, 
7311,0,2, 
7327,0,1, 
7548,1,1, 
7573,1,8, 
7582,1,1, 
7583,1,6, 
7595,1,3, 
7606,1, ,1
7615,1,3, 
7628,1,2, 
7631,1, ,1
7633,1,3, 
7635,1,5, 
7661,1,0, 
7695,0, ,1
7711,0,4, 
7718,0,4, 
7720,0,1,2
7723,0,0, 
7725,0, ,1
7738,0,3, 
7742,0,5, 
7758,0,4, 
7759,0,1, 
7767,0,1, 
7781,1,2, 
7784,1,1,2
7801,1,3, 
7804,1,1, 
7808,0, ,1
7810,0,0, 
7812,1, ,1
7813,1,2, 
7818,1, ,1
7825,1,1, 
7833,0,1, 
7834,0,0, 
7841,0,1, 
7851,1,2, 
7856,1, ,1
7857,1,4, 
7871,1, ,1
7874,1, ,1
7880,1, ,1
7884,0, ,1
7888,0,1, 
7890,0,1, 
7899,0,3, 
7900,0,5, 
7913,0,0, 
7920,0,3, 
7926,0, ,1
7928,0, ,1
7943,0,2, 
7952,0,5,2
7964,0, ,1
7969,0,5, 
7971,1,6, 
7975,1,4, 
7981,0,4, 
7997,1,1, 
8001,1,0, 
8012,0,1, 
8016,0, ,1
8027,1,2, 
8030,1,5, 
8036,1,1, 
8049,0,2, 
8052,0,2, 
8057,1, ,1
8058,1,1,2
8064,1, ,1
8071,0,1, 
8079,0,1, 
8083,0,0, 
8090,0,1,2
8094,0,4, 
8096,0, ,1
8109,0,1, 
8121,0, ,1
8125,1,1, 
8130,1,1, 
8134,0,4,2
8135,0, ,1
8136,0,2, 
8153,0, ,1
8154,0,2, 
8171,1,0, 
8177,1, ,1
8185,0,4, 
8197,0,1, 
8207,0,4, 
8220,0,3, 
8238,0,4, 
8244,0,1, 
8253,0, ,1
8256,0,1, 
8270,0, ,1
8282,0,5, 
8287,0,2,2
8294,0, ,1
8296,0,1, 
8300,0,2, 
8309,0,4, 
8324,0, ,1
7482,1, ,1
7483,0,3, 
7488,0,2, 
7499,0,4,2
7501,0,4, 
7513,0, ,1
7514,0,6, 
7518,0,2, 
7519,0,1, 
7520,0,6, 
7525,0,3, 
7527,0,4, 
7536,1,1, 
7544,1,6, 
7561,1,0, 
7563,1,6, 
7564,1,2, 
7577,1,1,2
7587,1,2, 
7591,1, ,1
7598,1,2, 
7599,1,4, 
7608,1,5, 
7612,1, ,1
7617,1, ,1
7634,1, ,1
7658,1,3, 
7678,1,1, 
7682,1,2, 
7694,0, ,1
7696,0,1, 
7709,0,1, 
7745,0,0, 
7746,0,2, 
8346,1, ,1
8351,1,1, 
8371,1,2, 
8376,1, ,1
8377,1,8, 
8380,1, ,1
8383,1, ,1
8388,1,1,2
8389,1,3, 
8394,0,1,2
8405,0,9, 
8409,0,4, 
8411,0,4, 
8414,0,3, 
8420,0,3, 
8424,0,4, 
8427,0,5, 
8434,0,3, 
8435,0, ,1
8445,0,1, 
8449,0,4, 
8456,0,1, 
8458,0,6, 
8463,0, ,1
8471,0,0, 
8482,0,4, 
8488,0,0, 
8504,0,1,2
8510,0, ,1
8516,0,0, 
8517,0,1, 
8521,0,0, 
8525,0, ,1
8530,0,1,2
8534,0,4,2
8536,0,0, 
8545,0,6, 
8556,0,1, 
7757,0,2, 
7763,0,2, 
7766,0,3, 
7778,1,2, 
7789,1,3, 
7791,1,6, 
7797,1,5, 
7807,0,4, 
7823,1, ,1
7832,0,4, 
7865,0, ,1
7869,0,1, 
7870,0, ,1
7872,1,5, 
7877,1, ,1
7887,0,3, 
7891,0,0, 
7911,0,2, 
7914,0,4, 
7920,0,4, 
7930,0, ,1
7931,0,1, 
7935,0, ,1
7936,0,3,2
7937,0,2,2
7939,0,2, 
7941,0,4, 
7953,0,5, 
7958,1,2, 
7968,0,5, 
7970,0,3, 
7973,1, ,1
7976,1,6, 
7979,0,2, 
7980,0,3, 
7989,0,5, 
8557,0, ,1
8563,1,0, 
8568,1,3, 
8569,1,1, 
8576,0,9, 
8583,0,3,2
8601,0, ,1
8607,0, ,1
8610,0,2, 
8615,1,1, 
8625,1,1, 
8627,1,2, 
8631,1,6, 
8640,1, ,1
8646,1,4, 
8647,1,0, 
8648,1,6, 
8658,1,6, 
8659,1,5, 
8661,1,6, 
8666,1,4, 
8667,1, ,1
8668,1, ,1
8670,1,4, 
8672,1,3, 
8678,1,3, 
8680,1, ,1
8681,1, ,1
8686,1,1,2
8694,1,5, 
8700,1, ,1
7991,0, ,1
8013,0,4, 
8017,1,4, 
8020,1,4, 
8028,1,1, 
8040,1,0, 
8043,1,2, 
8044,0,4, 
8048,0,6, 
8053,0, ,1
8055,0,5, 
8056,1,6, 
8067,1,3, 
8091,0,1,2
8097,0,2, 
8105,0, ,1
8108,0,4, 
8111,0,3, 
8132,0, ,1
8141,0,6, 
8148,1, ,1
8162,1, ,1
8173,1,4, 
8180,0,1,2
8183,0, ,1
8184,0,2, 
8186,0,4,2
8201,0, ,1
8211,0,0, 
8225,0,4, 
8229,0,2, 
8232,0, ,1
8233,0,2, 
8235,0,1,2
7348,0,2, 
7349,0,3, 
7354,0,2, 
7359,0,1, 
7365,0,1, 
7387,0,2,2
7399,0,1, 
7410,0,1, 
7415,0, ,1
7416,0,6, 
7459,0, ,1
7475,0,1, 
7480,1, ,1
7492,0, ,1
7495,0, ,1
7503,0,2, 
7512,0,0, 
7546,1,2, 
7570,1,2, 
7574,1,0, 
7574,1, ,1
7578,1,0, 
7580,1,1, 
7586,1, ,1
7597,1,1, 
7601,1,0, 
7618,1,4, 
7620,1,2, 
7636,1,3, 
7639,1, ,1
7645,1, ,1
7648,1,2, 
8241,0,1, 
8247,0,1, 
8251,0,1, 
8270,0, ,1
8283,0,2, 
8288,0, ,1
8297,0, ,1
8306,0,1, 
8311,0,2, 
8316,0,5, 
8320,0,3, 
8322,0,5,2
8331,0,1, 
8341,0,0, 
8347,1,4, 
8354,1,3, 
8357,0, ,1
8361,1,0, 
8365,0,5, 
8366,0, ,1
8382,1,4, 
8384,1, ,1
8392,0,2, 
8395,0,3, 
8400,0,4, 
8416,0,3, 
8441,0,1, 
8447,0, ,1
8449,0,2, 
8450,0,2, 
8452,0,5, 
8463,0, ,1
8467,0,0, 
8469,0,1, 
8470,0,3, 
8705,1,1, 
8713,1,5, 
8720,1,2, 
8735,1,1, 
8751,1,2, 
8766,1,0, 
8769,1,4, 
8796,1,2, 
8797,1,2, 
8803,1,2, 
8827,1, ,1
8833,1,4, 
8838,1,1, 
8875,1, ,1
8884,1,5, 
8889,1,3, 
8890,1, ,1
8904,1,4, 
8908,1,1, 
8916,1, ,1
8929,1, ,1
8936,1, ,1
8949,0,5, 
8959,0, ,1
8963,0,3, 
8971,0, ,1
8977,0, ,1
8980,0,2, 
8984,0, ,1
8987,1,1, 
8988,1, ,1
8990,0, ,1
8995,0,4, 
8998,1, ,1
9018,1,1, 
5566,1,2, 
5582,1,5, 
5588,1,1, 
5592,1, ,1
5600,1,7, 
5606,1,3, 
5610,1,2, 
5611,1,4, 
5620,1,1, 
5626,1,7, 
5629,1,4, 
5631,1,1, 
5637,1,9, 
5655,1,5, 
5671,1,4,2
5673,0,9, 
5708,0, ,1
5717,0,1,2
5736,0,6, 
5749,1,2, 
5762,0,2, 
5774,0, ,1
5781,0,1, 
5788,0,1, 
5800,0,5, 
5802,0,4, 
5817,1, ,1
5820,1,1, 
5823,1,4, 
5826,1,3, 
5837,1,0, 
5845,1, ,1
8476,0, ,1
8489,0,2, 
8500,0,1,2
8502,0,1, 
8506,0,5, 
8507,0,1,2
8512,0,1, 
8532,0, ,1
8537,0, ,1
8541,0,1, 
8548,0,2, 
8549,0, ,1
8550,0,2,2
8552,0,0, 
8565,1, ,1
8567,1, ,1
8577,0,2, 
8591,0,8, 
8597,0,3, 
8603,0,10, 
8616,1,3, 
8620,0, ,1
8623,0,1, 
8624,0, ,1
8626,1,2, 
8634,1,4, 
8638,1,2, 
8652,1,1, 
8656,1,4, 
8660,1,6,2
8673,1,5, 
8682,1,3, 
7649,1,4, 
7657,1,0, 
7670,1, ,1
7681,1,1,2
7687,1,3, 
7703,0,1, 
7714,0,1, 
7716,0,1, 
7721,0,4, 
7727,0, ,1
7732,0, ,1
7734,0,1, 
7736,0,1, 
7752,0,1, 
7768,0,2, 
7769,0, ,1
7776,1, ,1
7785,1,2, 
7794,1,4,2
7799,1,5, 
7811,0, ,1
7815,0,1, 
7827,1,3,2
7831,0,1, 
7835,0,0, 
7848,0,0, 
7849,0, ,1
7853,1,1,2
7854,1,3, 
7858,1,7, 
7873,1,4, 
7876,1, ,1
7878,1,5, 
7881,0,1, 
5861,0,4, 
5866,0,1, 
5876,1,1, 
5885,1,5, 
5910,1,3, 
5920,0, ,1
5927,0,4, 
5937,0,3, 
5954,1, ,1
5958,1,1, 
5960,0, ,1
5964,0,8, 
5964,0,0, 
5968,0,3, 
5992,0,3, 
6006,1,0, 
6007,1,1, 
6008,1,2, 
6010,1,3, 
6011,1,4, 
6015,0, ,1
6018,0,2, 
6019,0,0, 
6021,1,4, 
6029,0,3, 
6034,0,1, 
6043,0,1, 
6045,0,6, 
6049,0,2, 
6059,1,3, 
6062,0,4, 
6067,0,0, 
6068,0,0, 
6073,1,3, 
6079,1,6, 
6092,0,2, 
7882,0,2,2
7886,0, ,1
7898,0,4, 
7901,0,6, 
7903,0,1, 
7904,0,2, 
7921,0, ,1
7923,0,3, 
7927,0,0, 
7932,0,1, 
7940,0, ,1
7945,0,1, 
7946,0,2, 
7949,0,4,2
7957,1,4, 
7960,1,3, 
7972,1,1, 
7987,0,5, 
7994,0,3, 
7999,1, ,1
8004,1,0, 
8005,1, ,1
8006,1,3,2
8024,1,1, 
8047,0,3, 
8062,1, ,1
8070,0, ,1
8074,0, ,1
8075,1, ,1
8076,1,3, 
8078,1, ,1
8087,0, ,1
8106,0,1, 
8110,0,5, 
9031,1,4,2
9032,1,6, 
9037,1,3, 
9038,1,0, 
9042,1,4, 
9049,1,3,2
9060,1,4, 
9062,1,3, 
9067,1, ,1
9076,1, ,1
9098,1,5, 
9108,1,0, 
9111,1,6, 
9117,1,0, 
9123,1,1, 
9124,1,2, 
9133,1,1, 
9134,1,1, 
9146,1,8, 
9157,1,1, 
9170,1, ,1
9172,1, ,1
9176,1,2, 
9179,1,1, 
9182,1,1, 
9188,1,1, 
9189,1,7, 
9193,1,1, 
9197,1,1, 
9201,1,2, 
9206,1,2, 
9210,1, ,1
9212,1,1,2
9229,1,1, 
9233,1,3, 
9237,1,1, 
8717,1,1, 
8718,1,0, 
8722,1,2, 
8739,1,1, 
8748,1,3, 
8750,1, ,1
8765,1,1,2
8774,1,2, 
8787,1,1,2
8795,1,1, 
8802,1,5, 
8808,1, ,1
8809,1, ,1
8811,1,1, 
8816,1,1,2
8821,1,2, 
8837,1,6, 
8840,1,5, 
8843,1, ,1
8844,1,1, 
8858,1,1, 
8862,1,1, 
8871,1,2, 
8882,1,0, 
8888,1,7, 
8899,1,3, 
8906,1, ,1
8913,1,2,2
8914,1, ,1
8921,0,4, 
8922,0,5, 
8923,1, ,1
8930,1,4, 
8943,0,2, 
9238,1, ,1
9250,0,6, 
9252,0,9, 
9257,0, ,1
9290,0, ,1
9292,0,0, 
9297,0,1, 
9298,0,3, 
9314,0,2, 
9320,0,5, 
9322,0,3, 
9330,0,2, 
9333,0,4, 
9342,0,2, 
9349,0,0, 
9353,0,3, 
