cunicah,eam_18,trh2b_18,trh4b_18
9608,0,1,2
9609,0,2, 
9611,0,0,1
9613,1,0,1
9614,1,1, 
9614,1,1, 
9621,1,0,1
9622,1,1, 
9623,1,2, 
9625,1,1, 
9629,0,0, 
9631,0,1, 
9632,0,1, 
9633,0,1, 
9635,0,8, 
9636,0,3, 
9637,0,0,1
9638,0,0,1
9639,0,0, 
9639,0,3, 
9642,0,1, 
9644,1,0,1
9645,1,0,1
9647,1,1,2
9652,0,0,1
9652,1,1, 
9653,0,4, 
9654,0,4, 
9656,1,9, 
9658,0,2, 
9660,0,4, 
9662,0,0,1
9665,1,7, 
9667,1,0,1
9668,1,0,1
9670,1,0,1
9671,1,0, 
9672,1,1, 
9673,0,0,1
9674,0,0,1
9675,0,1, 
9677,0,6, 
9678,0,5, 
9679,0,0,1
9681,0,1,2
9684,0,0, 
9685,0,2, 
9686,0,2, 
9689,0,0, 
9689,0,3,2
9692,0,0, 
9693,0,0,1
9694,1,3, 
9696,0,1, 
9697,0,0,1
9698,1,7, 
9699,0,8, 
9700,1,5, 
9701,1,1, 
9703,1,5, 
9704,1,1, 
9706,1,3, 
9707,0,2, 
9708,0,2, 
9709,0,0, 
9711,0,3, 
9712,0,0,1
9713,1,3, 
9717,1,0,1
9718,1,0,1
9721,1,3, 
9722,1,1, 
9723,1,0,1
9726,1,0,1
9727,1,2, 
9732,0,0,1
9733,0,0,1
9735,0,0, 
9738,1,5, 
9741,1,1, 
9744,0,2, 
9746,0,2, 
9747,1,1,2
9748,1,0,1
9753,0,3, 
9754,0,3, 
9756,1,4, 
9760,0,2, 
9761,0,0, 
9763,1,1, 
9768,0,3, 
9770,0,2, 
9771,0,0, 
9773,0,1,2
9774,0,1, 
9780,0,0, 
9782,0,7, 
9783,1,2, 
9784,1,3, 
9786,1,1, 
9787,1,1, 
9791,0,8, 
9793,1,0,1
9794,1,3, 
9795,1,0,1
9796,1,1, 
9797,1,1, 
9798,1,1, 
9799,1,0,1
9800,1,6, 
9803,1,1, 
9804,1,0, 
9805,1,0,1
9807,1,1, 
9808,1,1, 
9809,1,0,1
9810,1,5, 
9811,1,2, 
9816,1,1, 
9817,1,0,1
9819,1,4, 
9823,1,3, 
9825,1,0,1
9827,1,0,1
9829,1,1, 
9830,1,2, 
9831,1,0,1
9838,1,0,1
9839,1,2, 
9840,1,0,1
9845,1,1, 
9848,1,0,1
9850,1,0, 
9852,1,3, 
9854,1,0,1
9856,1,1, 
9857,0,4,2
9859,1,5, 
9861,1,1, 
9863,0,5, 
9864,0,1, 
9866,0,2, 
9868,1,0,1
9869,1,4, 
9870,1,0,1
9871,1,9, 
9872,1,0,1
9873,1,1, 
9874,1,5, 
9875,1,0,1
9876,1,4, 
9878,1,1, 
9880,1,4, 
9881,1,2, 
9883,1,0,1
9886,1,1, 
9887,1,3, 
9888,1,0,2
9890,1,2, 
9891,1,0, 
9893,0,0,1
9894,0,1, 
9896,0,4, 
9897,0,0,1
9898,0,0,1
9899,0,5,2
9900,0,5, 
9901,0,0, 
9906,0,1,2
9911,0,5, 
9912,0,1, 
9913,0,2, 
9914,0,6, 
9916,1,1, 
9917,1,3, 
9920,0,2, 
9921,0,0,1
9923,0,11, 
9924,0,2, 
9925,0,2, 
9926,0,1, 
9927,0,0, 
9929,0,0,1
9930,0,3, 
9933,0,5, 
9935,0,0,1
9936,0,0,1
9937,0,4, 
9939,0,4, 
9940,0,0,1
9942,0,0,1
9945,0,0,1
9946,0,3, 
9948,0,1, 
9951,0,0,1
9952,0,4, 
9953,0,6, 
9954,0,5, 
9955,0,4, 
9956,0,0,1
9957,0,2, 
9958,0,2, 
9959,0,0,1
9959,0,1, 
9960,0,0, 
9961,0,0,1
9962,0,2, 
9963,0,5, 
9964,0,1, 
9964,0,2, 
9967,0,5, 
9968,0,0,1
9969,0,0,1
9970,0,0, 
9972,0,0, 
9973,0,3, 
9974,0,3, 
9976,0,0,1
9978,0,0,1
9980,0,0,1
9983,0,1, 
9984,0,0,1
9985,0,4, 
9986,0,1,2
9987,0,2, 
9993,0,7, 
9996,0,1, 
9998,0,0,1
10000,0,2, 
10002,0,1, 
10003,0,1, 
10004,0,4, 
10006,0,0,1
10006,0,2,2
10007,0,0,1
10008,0,2, 
10009,0,0,1
10010,0,1, 
10011,0,0,1
10013,0,1,2
10015,0,10, 
10018,0,0,1
10021,0,1, 
10022,0,2, 
10024,0,0,1
10027,0,4, 
10028,0,2, 
10029,0,1, 
10031,0,4,2
10034,0,0,1
10037,0,3, 
10039,0,0,1
10043,0,4, 
10046,0,3,2
10051,0,4, 
10053,0,4, 
10055,0,0,1
10055,0,1,2
10055,0,5,2
10056,0,0,1
10061,0,1, 
10062,0,1, 
10065,0,0,1
10067,0,1,2
10072,1,1, 
10073,1,3, 
10075,1,0,1
10076,1,3, 
10085,0,0,1
10086,0,0, 
10086,0,5, 
10087,0,5, 
10088,0,5, 
10089,0,5, 
10090,0,6, 
10091,0,0,1
10092,0,2,2
10095,0,0, 
10096,0,5, 
10098,0,1, 
10099,0,0,1
10101,0,0,1
10102,0,1, 
10105,0,1,2
10106,0,5, 
10108,1,5, 
10109,1,0, 
10109,1,0,1
10111,1,1, 
10120,0,3, 
10124,0,7, 
10125,0,1, 
10128,1,0,1
10129,1,4, 
10131,1,2, 
10134,1,3, 
10134,1,1, 
10135,1,4, 
10136,1,1, 
10138,1,2, 
10144,0,1, 
10147,0,2, 
10148,0,4, 
10151,0,3, 
10152,1,3, 
10153,1,4, 
10156,1,5, 
10157,1,6, 
10158,1,2, 
10159,1,0, 
10161,1,9, 
10162,1,2, 
10168,1,0,1
10173,1,2, 
10174,1,0,1
10178,1,2, 
10179,1,2,2
10187,1,0, 
10188,1,3, 
10189,1,1, 
10192,1,9, 
10194,1,1, 
10195,1,1, 
10197,1,2, 
10200,1,2, 
10201,1,5, 
10204,1,5, 
10205,1,0,1
10206,1,8, 
10211,1,4, 
10214,1,0,1
10215,1,0,1
10216,1,1,2
10220,1,2, 
10223,1,1, 
10224,1,5, 
10226,1,1, 
10231,1,0,1
10232,1,1, 
10233,1,3, 
10235,1,4, 
10237,1,0,1
10238,1,1, 
10245,0,0,1
10246,0,2, 
10249,0,8, 
10252,1,0,1
10253,1,1, 
10258,1,2, 
10261,1,0,1
10269,1,0,1
10273,1,4, 
10274,1,0,1
10275,1,0,1
10276,1,6,2
10277,1,1, 
10279,1,0,1
10280,1,0, 
10281,1,2, 
10283,1,2,2
10284,1,2, 
10285,1,2, 
10287,1,2, 
10290,1,2, 
10291,1,0,1
10293,1,0, 
10294,1,0,1
10304,1,0,1
10308,1,0,1
10309,1,0, 
10312,1,6, 
10313,1,9, 
10314,1,4, 
10315,1,0,1
10319,1,1, 
10320,1,2, 
10321,1,3, 
10322,1,6, 
10323,1,2, 
10325,1,1, 
10328,1,5, 
10331,1,2, 
10332,1,7, 
10336,0,0,1
10337,0,4, 
10339,1,2, 
10340,1,3, 
10343,1,0, 
10343,1,0,1
10345,1,0,1
10346,1,5, 
10347,1,2, 
10350,1,1, 
10351,1,1, 
10352,1,1, 
10353,0,2, 
10354,0,0,1
10355,0,2, 
10356,0,2,2
10357,0,4, 
10358,0,0,1
10359,0,0,1
10360,0,4, 
10362,0,2, 
10364,0,3, 
10366,0,3, 
10368,0,2, 
10369,0,4,2
10370,0,1, 
10373,0,2, 
10375,0,7, 
10377,0,2, 
10378,0,2, 
10379,0,0,1
10381,0,12, 
10382,0,0,1
10387,0,0, 
10390,0,0,1
10393,0,1, 
10394,0,1, 
10396,0,1, 
10399,0,5, 
10401,0,0,1
10402,0,4, 
10405,0,1, 
10407,0,4, 
10408,0,4, 
10411,0,0,1
10415,0,0,1
10417,0,0,1
10421,0,0,1
10422,0,1, 
10423,0,4, 
10424,0,0,1
10425,0,0, 
10426,0,4, 
10428,0,1, 
10429,0,1, 
10433,0,2, 
10434,0,1, 
10435,0,2, 
10437,0,7, 
10438,0,0,1
10439,0,0,1
10440,0,1, 
10441,0,1, 
10450,0,2, 
10452,0,0,1
10455,0,1, 
10457,0,4, 
10460,0,4, 
10463,0,0,1
10464,0,4, 
10468,0,0,1
10470,0,3, 
10480,0,0,1
10487,0,1, 
10488,0,0,1
10491,0,3,2
10492,0,6, 
10493,0,0,1
10499,0,2, 
10501,0,0,1
10502,0,0,1
10504,0,1, 
10506,0,0,1
10508,0,12, 
10510,0,0, 
10512,0,0, 
10514,0,2, 
10517,0,0,1
10520,0,6, 
10521,0,7, 
10526,0,2, 
10530,0,0,1
10531,0,1, 
10532,0,3, 
10533,0,2, 
10534,0,3,2
10536,0,0,1
10538,0,1, 
10539,0,3, 
10546,0,1, 
10547,0,4, 
10549,0,1, 
10550,0,0,1
10551,0,2, 
10552,1,3, 
10555,1,4, 
10558,1,1, 
10561,1,0,1
10562,1,0,1
10567,1,0,1
10570,1,0,1
10571,1,0,1
10573,1,0, 
10574,1,5, 
10575,1,7, 
10576,1,0,1
10579,0,5, 
10581,1,5, 
10582,1,2, 
10583,1,0,1
10587,1,2, 
10588,1,0,1
10591,1,1,2
10592,1,0, 
10594,1,1, 
10595,1,2, 
10596,1,6, 
10600,1,0,1
10603,1,1, 
10605,1,2, 
10613,1,0,1
10614,1,3, 
10615,1,3, 
10617,1,4,2
10619,1,1, 
10621,1,1, 
10622,1,2, 
10623,1,1, 
10624,1,3, 
10626,1,1, 
10627,1,1, 
10629,1,0,1
10630,1,0,1
10631,1,0,1
10634,0,4, 
10636,0,0,1
10637,0,1, 
10640,0,5, 
10642,1,1, 
10645,1,5, 
10647,1,8, 
10653,1,2, 
10653,1,0,1
10654,1,0,1
10655,1,0,1
10659,1,2, 
10661,1,0,1
10662,1,1, 
10673,1,1, 
10675,1,2, 
10676,1,0,1
10677,1,1, 
10679,1,0, 
10680,1,2, 
10685,1,0,1
10687,1,1, 
10695,1,0, 
10702,1,0,1
10706,1,1, 
10707,1,1, 
10712,1,0,1
10716,0,0,1
10717,1,13, 
10719,1,1, 
10720,1,1, 
10722,1,5, 
10724,1,2, 
10725,1,2,2
10727,1,6, 
10728,1,0,1
10730,1,1, 
10731,1,0, 
10732,1,4, 
10737,1,0,1
10741,0,0,1
10743,0,3, 
10748,1,0,1
10750,1,5, 
10753,1,3, 
10754,0,5, 
10755,0,2, 
10756,0,0,1
10758,0,0,1
10759,0,1, 
10761,1,1, 
10764,0,0,1
10766,0,10, 
10769,1,1, 
10771,1,1, 
10772,1,0,1
10776,0,0, 
10777,0,0,1
10778,0,0,1
10779,0,0, 
10780,0,1, 
10780,0,0,1
10782,0,0,1
10786,1,4, 
10788,1,4, 
10789,1,0, 
10790,1,6, 
10791,1,0,1
10792,0,1, 
10793,0,0,1
10794,0,1, 
10795,0,1, 
10796,0,0, 
10797,0,2, 
10800,0,5, 
10801,0,1, 
10802,0,0,1
10806,0,1, 
10807,0,0,1
10808,0,1, 
10810,1,1, 
10811,1,0,1
10812,1,0,1
10813,1,1, 
10815,1,4, 
10816,1,1, 
10817,1,2,2
10818,1,5, 
10819,1,0,1
10821,1,2, 
10822,1,0,1
10823,1,1, 
10824,1,0,1
10827,1,0,1
10828,1,0,1
10833,1,1, 
10834,1,1, 
10835,1,0, 
10836,1,1, 
10843,1,0, 
10850,1,4, 
10851,1,3, 
10852,1,1, 
10853,1,0,1
10854,1,3,2
10858,1,2, 
10859,1,2, 
10860,1,1, 
10861,1,4, 
10862,1,2, 
10864,1,1,2
10866,1,2,2
10868,1,5, 
10870,1,4, 
10876,1,3, 
10880,1,0,1
10881,1,1,2
10881,1,2, 
10883,1,5, 
10884,1,0,1
10885,1,0, 
10886,1,0,1
10887,1,1, 
10888,0,5, 
10890,0,0,1
10891,0,1, 
10892,1,0, 
10895,1,2, 
10896,0,3, 
10897,0,0,1
10898,0,0,1
10902,0,4, 
10905,0,2, 
10906,0,3, 
10908,0,0,1
10909,0,0,1
10910,0,1, 
10913,0,0,1
10915,0,3, 
10916,0,4, 
10918,0,6, 
10920,0,0,1
10920,0,3, 
10921,0,5, 
10928,0,5, 
10930,0,1, 
10932,0,2, 
10934,0,0, 
10935,0,6, 
10936,0,6, 
10939,0,3, 
10942,0,1, 
10943,0,5, 
10945,0,2, 
10951,0,1, 
10952,0,0,1
10952,0,5, 
10953,0,1, 
10958,0,1, 
10961,0,6, 
10963,0,0,1
10964,0,4, 
10965,0,5, 
10968,0,0,1
10969,0,0,1
10970,0,0,1
10971,0,0,1
10972,1,1,2
10973,0,2, 
10975,0,1, 
10978,0,0, 
10980,0,0,1
10981,0,0,1
10982,0,4, 
10983,0,1, 
10984,0,0,1
10985,0,1, 
10987,0,2, 
10988,0,0, 
10989,0,1, 
10990,0,0,1
10991,0,0,1
10992,0,4, 
10997,0,2, 
11000,0,0,1
11001,0,5, 
11002,0,0, 
11003,0,5, 
11004,0,5, 
11005,0,0,1
11006,0,2, 
11007,0,0,1
11008,0,0, 
11009,0,5, 
11010,0,2, 
11011,0,2, 
11012,0,1, 
11013,0,0,1
11014,0,2,2
11015,0,0, 
11016,0,0,1
11017,0,0, 
11018,0,1, 
11019,0,3, 
11020,0,1, 
11021,0,5, 
11022,0,1, 
11023,0,1, 
11024,0,6, 
11025,0,2, 
11027,0,4, 
11028,0,2, 
11029,0,4, 
11030,0,1, 
11031,0,5, 
11033,0,3, 
11034,0,2, 
11035,0,2, 
11036,0,2, 
11037,0,1,2
11038,0,0, 
11040,0,2, 
11041,0,1, 
11042,0,1, 
11043,0,1, 
11044,0,7, 
11045,0,0, 
11046,0,6, 
11047,0,4,2
11048,0,3, 
11049,0,4, 
11053,0,0,1
11054,0,3, 
11055,0,8, 
11056,0,0,1
11057,0,3, 
11058,0,2, 
11059,0,7, 
11060,0,1, 
11061,0,2, 
11063,0,3, 
11065,0,1, 
11066,0,3, 
11069,0,1,2
11070,0,1, 
11071,0,1,2
11072,0,4, 
11073,0,1, 
11074,0,3, 
11075,0,0,1
11076,0,5, 
11077,0,2, 
11078,0,1, 
11079,0,0,1
11080,0,5, 
11081,0,1, 
11082,0,0,1
11083,0,4, 
11084,0,1,2
11085,0,1,2
11086,0,1, 
11087,0,2, 
11088,0,0,1
11088,0,2,2
11089,0,0,1
11090,0,1, 
11091,0,2, 
11095,0,0,1
11096,0,2, 
11097,0,0,1
11098,0,0,1
11099,0,2, 
11100,0,0, 
11102,0,2, 
11103,0,2, 
11104,0,4, 
11106,0,1,2
11108,0,4, 
11110,0,2, 
11111,0,0,1
11112,0,2, 
11116,0,0, 
11118,0,4, 
11119,0,1, 
11120,0,3, 
11123,0,1, 
11124,0,1, 
11133,0,4,2
11134,0,0, 
11137,0,2, 
11140,0,1, 
11142,0,3, 
11143,0,1, 
11144,0,0,1
11145,0,4,2
11148,0,2, 
11149,0,4, 
11150,0,5, 
11151,0,2, 
11153,0,4, 
11154,0,0,1
11155,0,2, 
11156,0,1, 
11157,0,3, 
11158,0,1, 
11159,0,1, 
11161,0,3, 
11163,0,1, 
11164,0,0,1
11165,0,0,1
11166,0,0,1
11167,0,6, 
11168,0,1,2
11169,0,1, 
11172,0,2, 
11173,0,4, 
11174,0,1, 
11176,0,0,1
11177,0,0,1
11178,0,2, 
11179,0,0,1
11181,0,1, 
11182,0,4, 
11184,0,2, 
11185,0,1, 
11187,0,9, 
11188,0,2, 
11189,0,0,1
11190,0,1, 
11191,0,0,1
11192,0,1, 
11193,0,1, 
11194,0,3, 
11196,0,0, 
11197,0,0,1
11198,0,0, 
11199,0,2, 
11200,0,2, 
11201,0,0,1
11202,0,2, 
11203,0,3, 
11204,0,3, 
11206,0,0,1
11208,0,1, 
11209,0,1, 
11210,0,2, 
11211,0,1, 
11212,0,0,1
11217,0,0,1
11218,0,1, 
11219,0,1, 
11220,0,0, 
11222,0,2, 
11223,0,1, 
11224,0,2, 
11225,0,3, 
11226,0,0,1
11227,0,3, 
11228,0,0,1
11228,0,1,2
11229,0,1, 
11230,0,3,2
11231,0,2, 
11234,0,2, 
11235,0,4, 
11238,0,0,1
11239,0,2, 
11240,0,0, 
11242,0,0,1
11242,0,2, 
11244,0,1, 
11245,0,0, 
11246,0,3, 
11247,0,2, 
11248,0,0,1
11249,0,0,1
11250,0,0,1
11251,0,5, 
11252,0,4, 
11253,0,2, 
11254,0,2, 
11256,0,0,1
11258,0,3, 
11260,0,1,2
11261,0,1, 
11262,0,2, 
11263,0,4, 
11264,0,1, 
11265,0,0, 
11265,0,1,2
11266,0,6, 
11267,0,0,1
11268,0,0,1
11269,0,1, 
11270,0,4, 
11271,0,5, 
11272,0,0,1
11273,0,0,1
11274,0,4, 
11275,0,4, 
11276,0,2, 
11278,0,0, 
11279,0,0,1
11280,0,2, 
11281,0,3, 
11282,0,1, 
11283,0,1, 
11284,0,0,1
11285,0,3, 
11286,0,0, 
11288,0,4, 
11289,0,2, 
11291,0,1, 
11292,0,1, 
11293,0,0, 
11294,0,0,1
11295,0,0,1
11296,0,1, 
11298,0,0, 
11299,0,2, 
11300,0,4,2
11301,0,5, 
11302,0,2, 
11303,0,1, 
11304,0,6, 
11305,0,1, 
11306,0,2, 
11307,0,1, 
11308,0,0,1
11311,0,0,1
11312,0,6, 
11313,0,0,1
11314,0,2, 
11315,0,1, 
11316,0,1, 
11317,0,3, 
11318,0,5, 
11319,0,1, 
11320,0,1, 
11321,0,6, 
11322,0,0,1
11323,0,2, 
11324,0,1,2
11325,0,4, 
11327,0,0,1
11328,0,0, 
11330,0,14, 
11331,0,5, 
11332,0,0, 
11333,0,2, 
11334,0,0, 
11335,0,0,1
11336,0,3, 
11337,0,2, 
11338,0,8, 
11339,0,2, 
11340,0,0,1
11341,0,0,1
11342,0,2, 
11343,0,4, 
11344,0,1, 
11345,0,1, 
11346,0,2, 
11348,0,4, 
11350,0,0,1
11351,0,2, 
11353,0,3, 
11354,0,3, 
11355,0,1, 
11356,0,0,1
11358,0,0,1
11359,0,0,1
11360,0,2, 
11361,0,3, 
11362,0,3, 
11363,0,3, 
11365,0,0, 
11370,0,1, 
11371,0,0,1
11372,0,5, 
11373,0,3, 
11375,0,2, 
11376,0,4, 
11377,0,5, 
11378,0,3, 
11379,0,4, 
11380,0,1, 
11381,0,3, 
11383,0,0,1
11386,0,6, 
11391,0,4, 
11392,0,2, 
11393,0,3, 
11399,0,0, 
11401,0,4, 
11402,0,0, 
11403,0,0, 
11404,0,2, 
11406,0,0, 
11407,0,4, 
11410,0,0,1
11411,0,1, 
11412,0,4, 
11414,0,0,1
11416,0,0,1
11417,0,5, 
11419,0,0, 
11420,0,0, 
11421,0,0,1
11422,0,1, 
11425,0,0,1
11428,0,4, 
11429,0,0,1
11431,0,1, 
11432,0,0,1
11433,0,0,1
11434,0,2, 
11435,0,1, 
11437,0,1, 
11438,0,1, 
11439,0,0,1
11440,0,0,1
11441,0,1, 
11442,0,2, 
11443,0,4, 
11443,0,0,1
11444,0,0,1
11444,0,3, 
11445,0,0, 
11446,0,0,1
11447,0,1, 
11448,0,2, 
11449,0,0,1
11449,0,2, 
11450,0,2, 
11452,0,4, 
11453,0,3, 
11456,0,0,1
11458,0,2, 
11459,0,1,2
11461,0,4,2
11462,0,2, 
11464,0,0, 
11465,0,1,2
11467,0,0,1
11469,0,0,1
11471,0,0,1
11472,0,1, 
11473,0,1, 
11474,0,0, 
11475,0,2, 
11476,0,1, 
11477,0,2, 
11478,0,4, 
11480,0,1, 
11481,0,3, 
11484,0,0,1
11485,0,1, 
11487,0,1, 
11488,0,2, 
11489,0,4,2
11490,0,0,1
11491,0,0,1
11492,0,0, 
11494,0,4, 
11496,0,1, 
11498,0,2, 
11499,0,2, 
11500,0,4,2
11501,0,4, 
11502,0,4, 
11503,0,0,1
11504,0,1, 
11505,0,4, 
11507,0,5, 
11508,0,3, 
11509,1,0,1
11510,0,5, 
11511,0,4, 
11512,0,0,1
11513,0,0,1
11514,0,4, 
11518,0,1, 
11519,0,1, 
11520,0,0,1
11522,0,0,1
11524,0,4, 
11525,0,3, 
11526,0,5, 
11527,0,0,1
11528,0,1, 
11530,0,4, 
11532,0,0,1
11533,0,0,1
11534,0,2, 
11536,0,2, 
11538,0,0,1
11539,0,6, 
11542,0,2, 
11543,0,4, 
11544,0,2, 
11545,0,3, 
11546,0,0,1
11547,0,3, 
11548,0,4, 
11550,0,1, 
11553,0,0,1
11554,0,1, 
11555,0,4, 
11556,0,3, 
11558,0,2, 
11559,0,1, 
11561,0,2, 
11562,0,3,2
11563,0,3, 
11565,0,3, 
11566,0,1, 
11567,0,1, 
11568,0,2, 
11571,0,0, 
11572,0,4, 
11573,0,3, 
11574,0,5, 
11575,0,5, 
11576,0,5, 
11580,0,6, 
11581,0,4, 
11582,0,3, 
11583,0,2, 
11586,0,5, 
11588,0,4, 
11589,0,1, 
11590,0,2, 
11591,0,9, 
11592,0,1, 
11594,0,0,1
11595,0,1, 
11596,0,6,2
11598,0,5, 
11599,0,2, 
11601,0,0,1
11602,0,1, 
11604,0,0, 
11605,0,0, 
11607,0,1, 
11608,0,0,1
11609,0,1, 
11610,0,5, 
11611,0,4, 
11612,0,0,1
11613,0,5, 
11614,0,1, 
11617,0,5, 
11618,0,0,1
11619,0,0,1
11620,0,2, 
11623,0,0, 
11625,0,2, 
11627,0,1, 
11629,0,0,1
11629,0,2, 
11631,0,0,1
11632,0,2, 
11634,0,0,1
11635,0,2, 
11638,0,5, 
11640,0,1, 
11645,0,2, 
11646,0,2, 
11647,0,0,1
11648,0,6, 
11649,0,0, 
11650,0,0, 
11652,0,1, 
11653,0,1, 
11654,0,0,1
11657,0,2, 
11658,0,2, 
11659,0,4, 
11660,0,2, 
11663,0,3, 
11667,0,2, 
11669,0,0,1
11670,0,0, 
11671,0,0, 
11672,0,1, 
11673,0,3, 
11676,0,0,1
11679,0,0, 
11680,0,0,1
11681,0,0,1
11684,0,2, 
11685,0,4, 
11686,0,0, 
11688,0,2, 
11690,1,0, 
11691,1,1, 
11692,1,0,1
11693,1,4, 
11695,1,3, 
11696,1,1, 
11697,1,1, 
11698,1,3, 
11699,1,1, 
11700,1,1, 
11702,1,5, 
11703,1,2, 
11704,1,3, 
11707,1,0, 
11708,1,1, 
11709,1,5, 
11710,1,0,1
11711,1,2, 
11713,1,3, 
11714,1,0,1
11715,1,4, 
11716,1,0,1
11717,1,1, 
11721,1,0,1
11722,1,1, 
11724,1,5, 
11726,1,3, 
11728,1,4, 
11729,1,1, 
11730,1,5, 
11731,1,5, 
11732,1,2, 
11733,1,3, 
11734,1,1, 
11735,1,1, 
11736,1,5, 
11737,1,0, 
11738,1,0, 
11739,1,2, 
11740,1,1, 
11742,1,0,1
11744,1,0,1
11745,1,4, 
11747,1,0, 
11748,1,5, 
11750,1,2, 
11751,1,1, 
11752,1,0,1
11753,1,1, 
11754,1,3, 
11755,1,3, 
11757,1,0, 
11758,1,0,1
11759,1,1, 
11763,1,1, 
11764,1,2, 
11765,1,0,1
11767,1,1, 
11770,1,1, 
11771,1,3, 
11772,1,0,1
11773,1,0,1
11774,1,1, 
11775,1,1, 
11776,0,0, 
11777,0,0,1
11778,0,0, 
11779,0,2, 
11779,0,2, 
11781,0,10, 
11782,0,0, 
11783,0,2, 
11784,0,0, 
11785,0,2, 
11786,0,1, 
11787,0,0, 
11788,0,1, 
11789,0,0,1
11790,0,8, 
11791,0,0,1
11792,0,3, 
11793,0,0,1
11795,0,1,2
11796,0,1, 
11797,0,0,1
11799,0,0,1
11800,0,0, 
11804,0,3, 
11806,0,1, 
11812,0,0, 
11813,0,0,1
11814,0,0,1
11815,0,0, 
11817,0,0,1
11818,0,10, 
11820,0,2, 
11821,0,0,1
11822,0,0, 
11823,0,0, 
11823,0,0, 
11824,0,1, 
11825,0,3, 
11826,0,4, 
11827,0,3, 
11828,0,1, 
11829,0,2, 
11830,0,4, 
11831,0,1, 
11832,0,0,1
11833,0,2,2
11834,0,2, 
11835,0,0, 
11836,0,1, 
11837,0,0,1
11838,0,1, 
11839,0,1, 
11840,0,3, 
11841,0,5, 
11843,0,0, 
11844,0,1, 
11848,0,0,1
11849,0,4, 
11850,0,1, 
11851,0,4, 
11852,0,0,1
11853,0,1, 
11854,0,2, 
11855,0,4, 
11856,0,0,1
11857,0,1, 
11858,0,0, 
11859,0,4, 
11860,0,3, 
11862,1,0, 
11863,1,6, 
11864,1,2, 
11865,1,1, 
11866,1,0, 
11867,1,5, 
11868,1,1, 
11869,1,3, 
11870,1,3, 
11871,1,3, 
11872,1,1, 
11873,1,4, 
11874,1,3, 
11875,1,7, 
11876,1,0,1
11877,1,3, 
11878,1,0,1
11879,1,0,1
11880,1,1, 
11881,1,0, 
11882,1,4, 
11884,1,2, 
11885,1,5, 
11886,1,0,1
11887,1,2, 
11888,1,0, 
11889,1,4, 
11890,1,4, 
11891,1,2, 
11892,1,0,1
11893,1,4, 
11895,1,1, 
11896,1,4, 
11897,1,3, 
11898,1,1, 
11899,1,2, 
11900,1,2, 
11902,1,6, 
11903,1,2, 
11904,1,1, 
11905,1,2, 
11906,1,1, 
11907,1,1, 
11908,1,5, 
11909,1,2, 
11910,1,4, 
11911,1,3, 
11912,1,2, 
11913,1,2, 
11916,1,0,1
11917,1,1,2
11920,1,1, 
11921,1,3, 
11923,1,1, 
11925,1,1, 
11926,1,1, 
11927,1,8, 
11929,1,0,1
11931,1,4, 
11932,1,2, 
11934,1,3, 
11938,1,1, 
11939,1,5, 
11939,1,0, 
11941,1,1, 
11942,1,1, 
11943,1,0,1
11944,1,3, 
11947,1,8, 
11948,1,4, 
11951,1,4, 
11952,1,2, 
11954,1,2, 
11957,1,0,1
11960,1,0,1
11961,1,2, 
11962,1,4, 
11965,1,1, 
11966,1,3, 
11968,1,0, 
11969,1,0,1
11969,1,2, 
11970,1,2, 
11971,1,0,1
11973,1,4,2
11974,1,2, 
11975,1,5, 
11977,1,4, 
11978,1,0, 
11979,1,3, 
11980,1,0, 
11981,1,4, 
11982,1,3, 
11984,1,3, 
11985,1,1, 
11986,1,1, 
11987,1,1, 
11988,1,5, 
11989,1,3, 
11990,1,5, 
11991,1,0,1
11992,1,2, 
11994,1,3, 
11995,1,1, 
11997,1,0,1
11999,1,2, 
12000,1,3, 
12002,1,1, 
12003,1,1, 
12005,1,0,1
12009,0,2, 
12010,1,2, 
12011,1,8, 
12012,1,1, 
12013,1,8, 
12014,1,0,1
12016,1,0,1
12017,1,1, 
12018,1,1, 
12020,1,2, 
12021,1,1, 
12023,1,2, 
12024,1,8, 
12025,1,0, 
12026,1,3, 
12027,1,0,1
12028,1,11, 
12030,1,4, 
12033,1,2, 
12034,1,2,2
12035,1,2, 
12037,1,4, 
12038,1,0, 
12039,1,8, 
12041,1,0,1
12046,1,0, 
12047,1,0,1
12048,1,3, 
12049,1,2, 
12051,1,0,1
12052,1,2, 
12052,1,6, 
12053,1,3, 
12055,1,1, 
12056,1,1, 
12057,1,2, 
12059,1,5, 
12060,1,4, 
12061,1,1, 
12064,1,2,2
12066,1,2, 
12068,1,6, 
12069,1,1, 
12070,1,1, 
12072,1,1, 
12074,1,2, 
12075,1,3, 
12076,1,0, 
12077,1,9, 
12078,1,0,1
12079,1,3, 
12080,1,2, 
12081,1,1, 
12082,1,0, 
12083,1,6, 
12084,1,2, 
12085,1,0,1
12086,1,6, 
12087,1,0,1
12089,1,4, 
12090,1,2, 
12092,1,1, 
12093,1,6, 
12094,1,7, 
12095,1,0,1
12096,1,3, 
12097,1,4, 
12098,1,3, 
12099,1,2, 
12100,0,3, 
12101,0,1, 
12102,0,0,1
12103,0,0,1
12104,0,7, 
12105,0,3, 
12106,0,2, 
12107,0,8, 
12108,0,2, 
12109,0,5, 
12110,0,7, 
12111,0,9, 
12112,0,2, 
12113,0,5, 
12114,0,2, 
12115,0,1, 
12116,0,0, 
12117,0,1, 
